#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="CoalescentConstant.t:apes" spec="beast.evolution.tree.coalescent.Coalescent">
#            <populationModel id="ConstantPopulation.t:apes" spec="beast.evolution.tree.coalescent.ConstantPopulation">
#                <parameter id="popSize.t:apes" name="popSize" spec="beast.core.parameter.RealParameter">0.3</parameter>
#            </populationModel>
#            <treeIntervals id="TreeIntervals.t:apes" spec="beast.evolution.tree.coalescent.TreeIntervals">
#                <tree id="Tree.t:apes" spec="beast.evolution.tree.Tree">
#                    <taxonset id="TaxonSet.apes" spec="beast.evolution.alignment.TaxonSet">
#                    </taxonset>
#                </tree>
#            </treeIntervals>
#        </distribution>
#        <prior id="GammaShapePrior.s:apes" name="distribution">
#            <Exponential id="Exponential.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="mean" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            </Exponential>
#            <parameter id="gammaShape.s:apes" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#        </prior>
#        <prior id="PopSizePrior.t:apes" name="distribution" x="@popSize.t:apes">
#            <OneOnX id="OneOnX.1" name="distr"/>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@apes" id="treeLikelihood.apes" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:apes">
#            <branchRateModel id="StrictClock.c:apes" spec="beast.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:apes" name="clock.rate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            </branchRateModel>
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:apes" shape="@gammaShape.s:apes" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:apes" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:apes" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="JC69.s:apes" spec="beast.evolution.substitutionmodel.JukesCantor"/>
#            </siteModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	mutationRate	gammaShape	popSize	CoalescentConstant
55200	-1303.3439344703097	-1312.4238461309992	9.0799116606895	-1312.4238461309992	0.029026480388313618	1.0	0.43116275750815347	0.017114409227856696	5.4432398928021275
55400	-1305.3987807631859	-1312.9292765230018	7.530495759815855	-1312.9292765230018	0.02542778161531623	1.0	0.43116275750815347	0.05618138829776433	5.082488771314001
55600	-1306.2939480022953	-1313.9859073412138	7.6919593389184815	-1313.9859073412138	0.03444102150156199	1.0	0.43116275750815347	0.047178707810101646	5.069309502539028
55800	-1304.1492690174698	-1312.6645419031784	8.515272885708608	-1312.6645419031784	0.024725990358029495	1.0	0.43116275750815347	0.03510978095330373	5.597160115526342
56000	-1303.7435048200584	-1312.4346335453652	8.691128725306811	-1312.4346335453652	0.026937911266091873	1.0	0.43116275750815347	0.02988448729664456	5.611875730085843
56200	-1304.0924272187833	-1312.8565347140182	8.764107495234942	-1312.8565347140182	0.03139773774936114	1.0	0.43116275750815347	0.024137009516029064	5.471261300896039
56400	-1304.4827947775307	-1314.2273605305636	9.744565753032905	-1314.2273605305636	0.01970194648034288	1.0	0.43116275750815347	0.015003806669206634	5.976277178412063
56600	-1303.2911111879343	-1312.4747651237549	9.183653935820585	-1312.4747651237549	0.024726702371786417	1.0	0.43116275750815347	0.021575757725981533	5.778631771254724
56800	-1304.0387533621365	-1313.5127697272615	9.474016365124942	-1313.5127697272615	0.02594313059795922	1.0	0.43116275750815347	0.00814490142681143	5.094815983337251
57000	-1303.8785949552428	-1312.837567695114	8.958972739871333	-1312.837567695114	0.03144169737499392	1.0	0.3094289226669353	0.013277887866721062	4.946746468774592
57200	-1303.8581276181906	-1313.1101729388515	9.252045320660988	-1313.1101729388515	0.02345461817628242	1.0	0.3094289226669353	0.00678995411818425	4.5691631486305635
57400	-1305.5090640086403	-1312.4844662648907	6.975402256250346	-1312.4844662648907	0.027148101069533453	1.0	0.3094289226669353	0.07127805527608834	4.643664399842353
57600	-1306.3626537357857	-1313.4043205421453	7.041666806359585	-1313.4043205421453	0.02233721233373164	1.0	0.3094289226669353	0.07127805527608834	4.709928949951593
57800	-1306.7271766463111	-1313.1168723333567	6.389695687045629	-1313.1168723333567	0.02713759391533991	1.0	0.3094289226669353	0.08871861712660412	4.2768390867101695
58000	-1308.0988709317737	-1313.2956870331218	5.196816101348185	-1313.2956870331218	0.033283647519917414	1.0	0.3094289226669353	0.13987444699270704	3.5392349580751805
58200	-1305.8113065780858	-1312.4702762990441	6.658969720958247	-1312.4702762990441	0.027982639727991594	1.0	0.3094289226669353	0.08115712670049681	4.457030476072246
58400	-1306.6488072004327	-1313.1990666255965	6.5502594251637625	-1313.1990666255965	0.03085281531557175	1.0	0.3094289226669353	0.08115712670049681	4.348320180277762
58600	-1306.9108380134041	-1313.048355863332	6.137517849927908	-1313.048355863332	0.026591014428551437	1.0	0.3094289226669353	0.0987822858247979	4.1321097890202925
58800	-1304.0811478944968	-1312.596493703642	8.515345809145154	-1312.596493703642	0.027707555232533796	1.0	0.3094289226669353	0.007164971365829801	3.886223517707099
59000	-1306.3516279606404	-1314.5425190513881	8.190891090747705	-1314.5425190513881	0.02146608062452645	1.0	0.3094289226669353	0.041588364815396954	5.320385170641062
59200	-1304.8682856107396	-1312.8024587054842	7.934173094744594	-1312.8024587054842	0.024583267428702704	1.0	0.3094289226669353	0.049244543338785404	5.232645304757689
59400	-1303.918499383403	-1312.7295217066094	8.811022323206426	-1312.7295217066094	0.027050531076929212	1.0	0.3094289226669353	0.030484244316866957	5.629905937256436
59600	-1304.0223805847527	-1312.8201035497816	8.79772296502888	-1312.8201035497816	0.031089395854711623	1.0	0.3094289226669353	0.021984183529381612	5.289719873034892
59800	-1305.8950949425537	-1314.2127010236595	8.317606081105765	-1314.2127010236595	0.035201570906126904	1.0	0.3094289226669353	0.02466212220670524	4.924548277489995
60000	-1304.5011787442018	-1312.6392688714513	8.138090127249601	-1312.6392688714513	0.02872508867172777	1.0	0.22995971932657058	0.04245546578644971	5.208750230283016
60200	-1305.2212640517923	-1314.496097965246	9.274833913453744	-1314.496097965246	0.03361941832325584	1.0	0.22995971932657058	0.01803733637360845	5.489482206400803
60400	-1305.522256774677	-1315.2977752729334	9.77551849825646	-1315.2977752729334	0.01907418063350294	1.0	0.22995971932657058	0.01803733637360845	5.990166791203517
60600	-1306.0607876868041	-1315.326409252883	9.265621566078872	-1315.326409252883	0.034656416926751386	1.0	0.22995971932657058	0.01858040797605933	5.509933697375213
60800	-1303.9545854377013	-1312.9084726659596	8.953887228258258	-1312.9084726659596	0.02819017213602134	1.0	0.22995971932657058	0.022142247626772624	5.373579109554914
61000	-1305.101095081176	-1313.0807313445707	7.979636263394669	-1313.0807313445707	0.03075155674232323	1.0	0.22995971932657058	0.008958779649944883	3.494474721666971
61200	-1303.6575449852835	-1313.3666464204757	9.709101435192174	-1313.3666464204757	0.0278267269108559	1.0	0.22995971932657058	0.014046775041027798	5.6736987105228796
61400	-1305.2877177545972	-1313.8709124425511	8.583194687953837	-1313.8709124425511	0.03269510399277982	1.0	0.22995971932657058	0.033543732264385506	5.418249156510312
61600	-1303.8425210810055	-1313.1692008865725	9.326679805566872	-1313.1692008865725	0.03070643120700213	1.0	0.22995971932657058	0.013080582631257318	5.220013134622427
61800	-1304.8739188565862	-1314.1156382702743	9.24171941368818	-1314.1156382702743	0.020805630861934533	1.0	0.22995971932657058	0.02633766170887918	5.8349237730160874
62000	-1305.2448476234335	-1313.5327436927985	8.287896069364962	-1313.5327436927985	0.0337943223778754	1.0	0.22995971932657058	0.03747923602048809	5.233887583213599
62200	-1303.1337857675123	-1312.6730417061915	9.539255938679155	-1312.6730417061915	0.026454690526543038	1.0	0.22995971932657058	0.01482686733592933	5.55790127455397
62400	-1305.174973020735	-1314.573718042045	9.398745021309779	-1314.573718042045	0.0221260737907699	1.0	0.22995971932657058	0.013788613957277379	5.344792637695582
62600	-1304.407409487532	-1313.931608018634	9.524198531102062	-1313.931608018634	0.023111860366621675	1.0	0.22995971932657058	0.006264999243988314	4.681381439122264
62800	-1303.6746980124992	-1312.7699302806984	9.095232268199123	-1312.7699302806984	0.030429721190446082	1.0	0.22995971932657058	0.014914889600456558	5.1197967245691345
63000	-1304.6484076911393	-1313.449207687452	8.800799996312598	-1313.449207687452	0.029295069504733123	1.0	0.22995971932657058	0.01625463394286682	4.911382470495646
63200	-1303.7948655987682	-1313.658728780295	9.863863181526655	-1313.658728780295	0.024402265209842844	1.0	0.45754348537318884	0.013629727335849811	6.025904628719508
63400	-1304.8250252207297	-1313.1691709465854	8.344145725855807	-1313.1691709465854	0.03202291787330292	1.0	0.45754348537318884	0.026466023590336448	5.169795713942307
63600	-1305.1992296279623	-1312.8495855249726	7.65035589701038	-1312.8495855249726	0.031979799515138685	1.0	0.45754348537318884	0.008257029414092964	3.3112089911524034
63800	-1305.0736107311354	-1313.9849385065475	8.911327775412131	-1313.9849385065475	0.020416391894939337	1.0	0.45754348537318884	0.027729977405919468	5.783630026642203
64000	-1303.7965826046855	-1312.6849230855453	8.888340480859878	-1312.6849230855453	0.024985979557998694	1.0	0.45754348537318884	0.02807240947074944	5.772915911872792
64200	-1303.511071166841	-1312.4185278247576	8.907456657916448	-1312.4185278247576	0.029299855856840886	1.0	0.45754348537318884	0.013748332541344964	5.078162411345948
64400	-1305.8575126306446	-1313.6784698784336	7.820957247789002	-1313.6784698784336	0.029299855856840886	1.0	0.45754348537318884	0.03928278844723507	5.041531924129283
64600	-1305.1882418475043	-1313.5867103273367	8.398468479832385	-1313.5867103273367	0.025958132104183327	1.0	0.45754348537318884	0.02902007638492661	5.316244565823726
64800	-1303.3020201843776	-1312.4857731053787	9.183752921001041	-1312.4857731053787	0.024477543003750227	1.0	0.45754348537318884	0.02151380104883022	5.802235765838009
65000	-1303.267647954562	-1312.5744900044133	9.306842049851241	-1312.5744900044133	0.02400642965211705	1.0	0.45754348537318884	0.010749220357956219	5.23146348334463
65200	-1303.8629941924507	-1312.5260640743768	8.663069881926084	-1312.5260640743768	0.024194139483456834	1.0	0.45754348537318884	0.030586681463098057	5.63342275622432
65400	-1303.3049879366856	-1312.4858645605348	9.180876623849034	-1312.4858645605348	0.027401316638975683	1.0	0.45754348537318884	0.01977707987752651	5.715188515481993
65600	-1305.0382039683777	-1313.6139485956546	8.575744627276828	-1313.6139485956546	0.02202124679826728	1.0	0.19615065431934836	0.038898988000062536	5.525108237477475
65800	-1303.5057288332964	-1313.0163755417464	9.510646708450022	-1313.0163755417464	0.02480827368141758	1.0	0.19615065431934836	0.01573453665320459	5.554900166981225
66000	-1306.040338793786	-1314.1293096312793	8.088970837493115	-1314.1293096312793	0.03607801626747816	1.0	0.19615065431934836	0.041359000256875424	5.09965627099937
66200	-1303.781788040826	-1313.6149765083994	9.833188467573358	-1313.6149765083994	0.023893196865844707	1.0	0.22578571353602037	0.008174107081784334	5.252190387475217
66400	-1303.8401567662265	-1312.6423807675155	8.802224001289114	-1312.6423807675155	0.026924335731441942	1.0	0.22578571353602037	0.029972563764503534	5.520536857874005
66600	-1304.6473375369542	-1312.8812852410783	8.23394770412407	-1312.8812852410783	0.025883128480707	1.0	0.22578571353602037	0.043966742827088706	5.33541164196259
66800	-1303.9716203353182	-1312.85863029755	8.887009962231753	-1312.85863029755	0.02862119649807913	1.0	0.22578571353602037	0.029238405440769364	5.58052349669079
67000	-1313.1293329555135	-1316.1103654926687	2.9810325371552855	-1316.1103654926687	0.02497054167519828	1.0	0.22578571353602037	0.324400102435103	2.0810406097182654
67200	-1307.58294536078	-1314.245617059191	6.662671698411051	-1314.245617059191	0.027713273524599777	1.0	0.22578571353602037	0.0800232900504077	4.36301985090007
67400	-1305.9056518585035	-1312.630181104719	6.724529246215502	-1312.630181104719	0.02815770176948732	1.0	0.22578571353602037	0.08156898021671075	4.444008726063191
67600	-1303.4627237934696	-1313.5203377985883	10.057614005118808	-1313.5203377985883	0.02323394132728414	1.0	0.22578571353602037	0.012930195005053298	5.935209713940046
67800	-1304.3354253986172	-1312.7723331754573	8.4369077768402	-1312.7723331754573	0.027462858885376872	1.0	0.5290217482363363	0.03371355643842127	5.576074270766966
68000	-1304.6728271441207	-1313.7046545016742	9.031827357553608	-1313.7046545016742	0.020932833253321147	1.0	0.5290217482363363	0.027807273693558534	5.978391456934852
68200	-1303.236779876199	-1312.5652904311953	9.328510554996132	-1312.5652904311953	0.023582362995436167	1.0	0.5290217482363363	0.010336209504669562	5.28543024049978
68400	-1305.347584319534	-1315.833214906587	10.485630587053148	-1315.833214906587	0.01758797574158245	1.0	0.5290217482363363	0.010336209504669562	6.442550272556797
68600	-1303.516326695492	-1312.2675439568109	8.751217261318967	-1312.2675439568109	0.027090259447364613	1.0	0.5290217482363363	0.024086763867884907	5.554146203094607
68800	-1304.6817940124413	-1312.992789185666	8.310995173224773	-1312.992789185666	0.027157824176107053	1.0	0.5290217482363363	0.03670771360031832	5.535248555299994
69000	-1304.3360871275652	-1313.4924364936105	9.156349366045431	-1313.4924364936105	0.021990817783175264	1.0	0.5290217482363363	0.0106712342289584	5.145167566740803
69200	-1303.8195241604194	-1313.4383962727684	9.618872112348875	-1313.4383962727684	0.02082238424246994	1.0	0.5290217482363363	0.009778513633917171	5.520326073927574
69400	-1303.0694357570178	-1312.3523380682022	9.282902311184476	-1312.3523380682022	0.025599415916266677	1.0	0.5290217482363363	0.011030221633878692	5.304807707235544
69600	-1304.1288276260088	-1313.9091813415894	9.780353715580503	-1313.9091813415894	0.022172151516382032	1.0	0.5290217482363363	0.016931597919725556	6.230801760443498
69800	-1305.8233119643885	-1312.923389280942	7.100077316553481	-1312.923389280942	0.032461192603708555	1.0	0.5290217482363363	0.058877763960738135	4.796807283296896
70000	-1306.1591417785878	-1313.3522068922841	7.193065113696398	-1313.3522068922841	0.030667126024921335	1.0	0.5290217482363363	0.05977994030195918	4.905001741176903
70200	-1304.7686980299295	-1313.0027020954778	8.234004065548431	-1313.0027020954778	0.030667126024921335	1.0	0.5290217482363363	0.02860471219084898	5.20884200097448
70400	-1305.7332416757397	-1312.6926790470184	6.959437371278627	-1312.6926790470184	0.025432562876177213	1.0	0.5290217482363363	0.06825089175161776	4.803894340470306
70600	-1306.2470329189646	-1314.394112346491	8.147079427526487	-1314.394112346491	0.02332956323314764	1.0	0.5290217482363363	0.008816075881598972	3.944922756413613
70800	-1304.2534535222933	-1312.4133557647926	8.159902242499356	-1312.4133557647926	0.0271287936328224	1.0	0.5290217482363363	0.03836526442305176	5.428321189658449
71000	-1309.1456384475155	-1316.421394397883	7.27575595036758	-1316.421394397883	0.034374347323355085	1.0	0.5290217482363363	0.043355914519459374	4.666465549976775
71200	-1305.432205221171	-1312.4343990872173	7.00219386604626	-1312.4343990872173	0.02928721959726351	1.0	0.5290217482363363	0.062450664614317766	4.757837214158375
71400	-1305.421355796071	-1314.2132132859892	8.791857489918087	-1314.2132132859892	0.019283612457339668	1.0	0.5290217482363363	0.03156614378175809	5.865209106095175
71600	-1305.2663561353288	-1312.2764179594549	7.0100618241260815	-1312.2764179594549	0.027426773125962138	1.0	0.5290217482363363	0.0635772480843473	4.783583965201258
71800	-1311.3779412854726	-1313.003959759245	1.626018473772318	-1313.003959759245	0.02848406185848823	1.0	0.5290217482363363	0.4696624221656432	1.3992991289536039
72000	-1305.7844619962582	-1312.346836236637	6.5623742403788885	-1312.346836236637	0.025302587353366723	1.0	0.5290217482363363	0.07819546064480928	4.542852307479159
72200	-1306.8705721476279	-1313.4842033447233	6.6136311970954536	-1313.4842033447233	0.022207504354474973	1.0	0.5290217482363363	0.0768686139066154	4.576995317892279
72400	-1305.2736138393466	-1313.7550505820411	8.481436742694445	-1313.7550505820411	0.03226987682861833	1.0	0.5290217482363363	0.030029922566128842	5.504897515390071
72600	-1304.390925424736	-1312.5625450352634	8.171619610527335	-1312.5625450352634	0.028133563894206074	1.0	0.28404706386405404	0.04036278708757898	5.245819644198706
72800	-1305.1193715519476	-1312.8193211762016	7.699949624254049	-1312.8193211762016	0.024108209579107115	1.0	0.28404706386405404	0.0549329975856255	5.082355626012392
73000	-1304.2821518119654	-1312.66667038577	8.384518573804566	-1312.66667038577	0.030054379491171446	1.0	0.28404706386405404	0.03572067932266991	5.336540132505821
73200	-1305.9526179147117	-1312.8375699504247	6.884952035713091	-1312.8375699504247	0.030054379491171446	1.0	0.28404706386405404	0.07486442739423797	4.576922663644627
73400	-1307.3625422490547	-1312.9150069729797	5.552464723924828	-1312.9150069729797	0.023592883350937132	1.0	0.28404706386405404	0.12916869132902378	3.7898757436145343
73600	-1305.6323738683573	-1312.259488314136	6.62711444577865	-1312.259488314136	0.02540773074916609	1.0	0.9611561650641525	0.06275566303833945	4.819764153423426
73800	-1303.7502213090124	-1312.4117432238256	8.6615219148132	-1312.4117432238256	0.02321303833866627	1.0	0.9611561650641525	0.008452988779541547	4.849442881447484
74000	-1307.8249382974107	-1313.4697810808193	5.644842783408697	-1313.4697810808193	0.03440116334978816	1.0	0.9611561650641525	0.09115479395863342	4.210802763402775
74200	-1305.2072301648232	-1313.1020094339603	7.8947792691372225	-1313.1020094339603	0.032770099586819486	1.0	0.9611561650641525	0.030439998857957788	5.36393765069491
74400	-1306.5214288537175	-1313.9449977669342	7.423568913216833	-1313.9449977669342	0.03581219722329347	1.0	0.9611561650641525	0.036259425440720854	5.067669158960046
74600	-1309.917043281927	-1316.7692740200077	6.852230738080946	-1316.7692740200077	0.03476646176409382	1.0	0.9611561650641525	0.04219532542575608	4.6479410671677535
74800	-1305.525327597219	-1312.8718793303399	7.346551733120702	-1312.8718793303399	0.025316057993737196	1.0	0.9611561650641525	0.043185039122781245	5.165446737869052
75000	-1304.973457963033	-1312.8875952688213	7.9141373057882145	-1312.8875952688213	0.023387269816913445	1.0	0.9611561650641525	0.03334819850430985	5.474541944911072
75200	-1303.5009827404558	-1312.108167215879	8.607184475422972	-1312.108167215879	0.027530278625077037	1.0	0.9611561650641525	0.01908721679321533	5.609604194649048
75400	-1306.3604848432342	-1313.9458242612072	7.585339417973108	-1313.9458242612072	0.02650154215093519	1.0	0.9611561650641525	0.004880166100018063	3.223919560229885
75600	-1303.5635490026343	-1312.3557578763377	8.792208873703384	-1312.3557578763377	0.02463639056102897	1.0	0.9611561650641525	0.008512347701465653	4.987127539936887
75800	-1304.0881375107265	-1312.8232248399038	8.735087329177231	-1312.8232248399038	0.02172029004989326	1.0	0.9611561650641525	0.0075654330729681635	4.812077807783451
76000	-1303.998138752746	-1312.407625873029	8.409487120283156	-1312.407625873029	0.02663236460145319	1.0	0.9611561650641525	0.014076949903696555	5.107426707470317
76200	-1305.0320299414764	-1314.315792983637	9.283763042160658	-1314.315792983637	0.02663236460145319	1.0	0.9611561650641525	0.01412123672171871	5.98484374299628
76400	-1303.630393118005	-1312.1770444179347	8.546651299929609	-1312.1770444179347	0.02512672655519483	1.0	0.9611561650641525	0.021224547906459907	5.655210617933183
76600	-1305.0633083021153	-1312.8057826237173	7.742474321601891	-1312.8057826237173	0.021871478306759843	1.0	0.9611561650641525	0.00509351143563851	3.4238426698728888
76800	-1303.4877755284133	-1312.1978422226043	8.710066694190946	-1312.1978422226043	0.02678380354650596	1.0	0.9611561650641525	0.019424708624235565	5.730013476374818
77000	-1303.4333239156265	-1312.2724827562524	8.839158840625998	-1312.2724827562524	0.02451069249303874	1.0	0.9611561650641525	0.019424708624235565	5.859105622809869
77200	-1305.72248697963	-1313.1462065676578	7.423719588027829	-1313.1462065676578	0.03141474608532859	1.0	0.9611561650641525	0.03686386101637089	5.084352169003933
77400	-1303.572639717588	-1312.1036238908646	8.530984173276787	-1312.1036238908646	0.02792450015298738	1.0	0.9611561650641525	0.01217100487659429	5.083441532924406
77600	-1303.4188935862524	-1312.3775615950883	8.95866800883601	-1312.3775615950883	0.02336472592486693	1.0	0.9611561650641525	0.010292171618841309	5.343452464173362
77800	-1305.1976059806664	-1313.6693255461375	8.471719565471139	-1313.6693255461375	0.024435579446179728	1.0	0.9611561650641525	0.029003607170697117	5.892540659000883
78000	-1305.4267381924303	-1314.0573461207377	8.630607928307462	-1314.0573461207377	0.031873574134430656	1.0	0.9611561650641525	0.019056548971799633	5.631419634931278
78200	-1304.4981055440253	-1313.3231217814896	8.825016237464354	-1313.3231217814896	0.020454447786213335	1.0	0.9611561650641525	0.023039577521580108	6.015630622468965
78400	-1304.5613360359832	-1312.486550252607	7.925214216623778	-1312.486550252607	0.029323209775397794	1.0	0.9611561650641525	0.011034693038656507	4.379659324959762
78600	-1305.8855663464221	-1313.929330755914	8.04376440949187	-1313.929330755914	0.03577105807286626	1.0	0.9611561650641525	0.01813504825123016	4.995011728974092
78800	-1305.091332218314	-1313.0311702468603	7.9398380285462675	-1313.0311702468603	0.022578350006387096	1.0	0.9611561650641525	0.03370315403664128	5.510830339198908
79000	-1304.5244639174684	-1312.3583892815432	7.833925364074701	-1312.3583892815432	0.02968606011521711	1.0	0.9611561650641525	0.03370315403664128	5.404917674727342
79200	-1309.2585760160407	-1316.908535934383	7.649959918342238	-1316.908535934383	0.027407984403019423	1.0	0.9611561650641525	0.043751021901099744	5.481875774694512
79400	-1303.9077240200227	-1312.3324318661596	8.424707846136815	-1312.3324318661596	0.02358068448061986	1.0	0.9611561650641525	0.026649696961118352	5.760886511701056
79600	-1305.123904831937	-1313.2142637556562	8.09035892371942	-1313.2142637556562	0.033657924485379784	1.0	0.9611561650641525	0.015890014106317855	4.9094506780978
79800	-1306.2284397620097	-1313.5754368168307	7.346997054821136	-1313.5754368168307	0.026142602001630877	1.0	0.9611561650641525	0.00899910801189744	3.597523403538497
80000	-1303.915172018504	-1312.4700990880274	8.55492706952319	-1312.4700990880274	0.023035292665150923	1.0	0.9611561650641525	0.024134399152530624	5.791966129132469
80200	-1304.297818142071	-1312.611361055656	8.313542913584955	-1312.611361055656	0.030030588028890543	1.0	0.9611561650641525	0.024736803746291273	5.57523596452159
80400	-1306.5486251759269	-1312.7663340683832	6.217708892456418	-1312.7663340683832	0.024153290903197434	1.0	0.9611561650641525	0.07454625025405401	4.582529520081143
80600	-1306.5627411787068	-1313.7092878696892	7.146546690982311	-1313.7092878696892	0.02698177646639802	1.0	0.9611561650641525	0.053063512188404105	5.171437116353801
80800	-1307.07378625695	-1315.0157186822007	7.941932425250808	-1315.0157186822007	0.037241400143572315	1.0	0.9611561650641525	0.026812189895989123	5.2841899423034215
81000	-1304.644889148133	-1313.047924754006	8.403035605873137	-1313.047924754006	0.02210612468013204	1.0	0.9611561650641525	0.008229916757683042	4.564212392095172
81200	-1304.3130029727442	-1312.742068893339	8.429065920594738	-1312.742068893339	0.029592008021138403	1.0	0.9611561650641525	0.02367464916404408	5.64687162680252
81400	-1303.7715630008925	-1312.1028087371287	8.331245736236356	-1312.1028087371287	0.027004568684512793	1.0	0.9611561650641525	0.02367464916404408	5.549051442444139
81600	-1305.3708471582572	-1313.4328378959694	8.061990737712247	-1313.4328378959694	0.02621089975820627	1.0	0.9611561650641525	0.012963119676221914	4.677500001508864
81800	-1304.982723158463	-1313.6469984738	8.664275315337127	-1313.6469984738	0.02109962128604822	1.0	0.9611561650641525	0.021157040613252888	5.7696489410315115
82000	-1304.5537233568664	-1312.470310828273	7.916587471406833	-1312.470310828273	0.022949139427531143	1.0	0.9611561650641525	0.03641692944600627	5.5650221186790425
82200	-1304.3795248832514	-1312.9168428522821	8.537317969030791	-1312.9168428522821	0.027667983235246062	1.0	0.9611561650641525	0.02451043081207264	5.789817629490303
82400	-1304.6396017194463	-1312.3775469289299	7.737945209483468	-1312.3775469289299	0.027667983235246062	1.0	0.9611561650641525	0.009128616127246041	4.0027602044500945
82600	-1303.2593039082433	-1312.2734236547585	9.014119746515185	-1312.2734236547585	0.025314429013041463	1.0	0.9611561650641525	0.012978314349934746	5.630800470257707
82800	-1304.7605755656682	-1312.9507192592177	8.190143693549548	-1312.9507192592177	0.021726822836259735	1.0	0.9611561650641525	0.006735219316734644	4.150894952695647
83000	-1303.4705572614967	-1312.740491332667	9.269934071170297	-1312.740491332667	0.023964511152683856	1.0	0.9611561650641525	0.012655621451337288	5.861436457221657
83200	-1303.3321524472142	-1312.0600607700758	8.727908322861516	-1312.0600607700758	0.02622431243757216	1.0	0.9611561650641525	0.012655621451337288	5.319410708912878
83400	-1305.7199603181182	-1313.0145937025839	7.2946333844656985	-1313.0145937025839	0.031937610065171734	1.0	0.9611561650641525	0.04487322800656231	5.1518756292575665
83600	-1305.0767337516224	-1312.3225495950585	7.245815843436031	-1312.3225495950585	0.029004539934533165	1.0	0.9611561650641525	0.04487322800656231	5.103058088227899
83800	-1306.7989979937283	-1312.2178931252654	5.418895131537069	-1312.2178931252654	0.02609368375322893	1.0	0.9611561650641525	0.1047048853567728	4.123441794930148
84000	-1306.8586718160248	-1315.519490718094	8.660818902069161	-1315.519490718094	0.024211923177457143	1.0	0.9611561650641525	0.027578966326677945	6.031273180723254
84200	-1303.9953655757217	-1312.5394068293076	8.544041253585867	-1312.5394068293076	0.022843738686420194	1.0	0.9611561650641525	0.02600669786070638	5.855796254540767
84400	-1304.40759848762	-1313.3088688030982	8.901270315478358	-1313.3088688030982	0.02094947864048663	1.0	0.9611561650641525	0.0228415540514389	6.083252624814552
84600	-1304.055130087644	-1312.521309694303	8.466179606658805	-1312.521309694303	0.023668182808896928	1.0	0.9611561650641525	0.023536234258960256	5.6781216097692795
84800	-1305.8039078686927	-1312.9964549445083	7.192547075815479	-1312.9964549445083	0.027426157538071153	1.0	0.9611561650641525	0.044772488400700104	5.047541814484245
85000	-1306.1494423774668	-1313.248297306772	7.098854929305261	-1313.248297306772	0.02899111090064534	1.0	0.9611561650641525	0.0525383088553782	5.113798411372127
85200	-1305.5020365952892	-1312.9329171467543	7.430880551465075	-1312.9329171467543	0.021554633600746022	1.0	0.9611561650641525	0.047468468327027405	5.344347103464357
85400	-1306.4036427794013	-1312.2794450448325	5.875802265431249	-1312.2794450448325	0.02880291080944188	1.0	0.9611561650641525	0.0843340872985237	4.363989291831411
85600	-1305.5807700363346	-1312.1218435630035	6.54107352666889	-1312.1218435630035	0.027444914268941557	1.0	0.9611561650641525	0.0644834146550878	4.76088246635679
85800	-1303.7250552979583	-1312.2487945092369	8.523739211278532	-1312.2487945092369	0.029255886638434488	1.0	0.9611561650641525	0.016126355590371233	5.3575950241288215
86000	-1303.7029875184353	-1312.3803097914024	8.677322272967196	-1312.3803097914024	0.027766227417013265	1.0	0.9611561650641525	0.019827433667747744	5.717789676551686
86200	-1304.6612697935354	-1312.4539985234132	7.792728729877913	-1312.4539985234132	0.02867606940232976	1.0	0.9611561650641525	0.00998087157686855	4.146800034821611
86400	-1308.0649834151473	-1314.7592203348877	6.69423691974033	-1314.7592203348877	0.026210621626998963	1.0	0.9611561650641525	0.008375992699854194	2.873007407835068
86600	-1304.5360317594652	-1312.1235570802185	7.5875253207531586	-1312.1235570802185	0.02645905322922133	1.0	0.9611561650641525	0.04114912947778009	5.358128978881025
86800	-1304.8474997497774	-1313.3225069518514	8.475007202074085	-1313.3225069518514	0.02400645168206668	1.0	0.9611561650641525	0.015378485832189832	5.261377596944242
87000	-1303.7241657546886	-1312.7642505357185	9.040084781030014	-1312.7642505357185	0.022488215469310704	1.0	0.9611561650641525	0.018985092389767602	6.037139727245245
