#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="CoalescentConstant.t:apes" spec="beast.evolution.tree.coalescent.Coalescent">
#            <populationModel id="ConstantPopulation.t:apes" spec="beast.evolution.tree.coalescent.ConstantPopulation">
#                <parameter id="popSize.t:apes" name="popSize" spec="beast.core.parameter.RealParameter">0.3</parameter>
#            </populationModel>
#            <treeIntervals id="TreeIntervals.t:apes" spec="beast.evolution.tree.coalescent.TreeIntervals">
#                <tree id="Tree.t:apes" spec="beast.evolution.tree.Tree">
#                    <taxonset id="TaxonSet.apes" spec="beast.evolution.alignment.TaxonSet">
#                    </taxonset>
#                </tree>
#            </treeIntervals>
#        </distribution>
#        <prior id="GammaShapePrior.s:apes" name="distribution">
#            <Exponential id="Exponential.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="mean" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            </Exponential>
#            <parameter id="gammaShape.s:apes" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#        </prior>
#        <prior id="PopSizePrior.t:apes" name="distribution" x="@popSize.t:apes">
#            <Exponential id="Exponential.1" name="distr">
#                <parameter estimate="false" id="RealParameter.1" name="mean" spec="beast.core.parameter.RealParameter">0.33</parameter>
#            </Exponential>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@apes" id="treeLikelihood.apes" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:apes">
#            <branchRateModel id="StrictClock.c:apes" spec="beast.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:apes" name="clock.rate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            </branchRateModel>
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:apes" shape="@gammaShape.s:apes" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:apes" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:apes" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="JC69.s:apes" spec="beast.evolution.substitutionmodel.JukesCantor"/>
#            </siteModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	mutationRate	gammaShape	popSize	CoalescentConstant
48000	-1307.9450927394582	-1313.1536946803217	5.208601940863394	-1313.1536946803217	0.03224882952327679	1.0	1.2786486560174792	0.027760603992006215	5.4627110147592814
48200	-1310.1052087482744	-1313.1485521995019	3.0433434512274977	-1313.1485521995019	0.027901856063442487	1.0	1.8919281383717956	0.09647362877321575	4.118953294693488
48400	-1311.8400150463174	-1312.6812487671782	0.8412337208607945	-1312.6812487671782	0.031773568330477606	1.0	1.3925752471996	0.3229523975162282	2.1037899723758384
48600	-1309.6545166287917	-1313.222396138423	3.5678795096311804	-1313.222396138423	0.023751247305018746	1.0	0.25057310261875054	0.17492878541567902	3.2398772162606804
48800	-1308.749375618418	-1313.1568548361577	4.407479217739555	-1313.1568548361577	0.03097594054150435	1.0	1.9602598949650125	0.037900657335772976	5.3739269649580255
49000	-1307.3038129622737	-1312.3665286047108	5.062715642436997	-1312.3665286047108	0.03022937207895765	1.0	1.2111706123761312	0.015275742709598914	5.211513759714544
49200	-1308.8683396436463	-1313.9888087266745	5.120469083028106	-1313.9888087266745	0.0341457240706594	1.0	1.245851317933707	0.03292435950842996	5.357428562829384
49400	-1310.0497073144988	-1313.2312157218037	3.1815084073047677	-1313.2312157218037	0.02178816873022069	1.0	0.4719403204768728	0.19120401883605329	3.124192220945039
49600	-1310.6535626923312	-1313.3672357380008	2.7136730456695024	-1313.3672357380008	0.027850000862280747	1.0	2.5635796991041104	0.08729047581357166	4.4331067136264615
49800	-1310.221530770662	-1313.2032759798965	2.9817452092345293	-1313.2032759798965	0.023885711865752966	1.0	2.6676226283947124	0.06484064933411265	4.7371920292716085
50000	-1311.7262683930855	-1312.7660364725577	1.0397680794721538	-1312.7660364725577	0.02723863684658654	1.0	5.014832283554945	0.05404621387548891	5.109714144188787
50200	-1308.0504630545547	-1312.6137473665854	4.5632843120307145	-1312.6137473665854	0.030533621716859055	1.0	0.40941148632402147	0.09762820482939495	4.159876218770686
50400	-1307.6405640923074	-1312.4133614576012	4.772797365293771	-1312.4133614576012	0.030322550674690387	1.0	1.3830402021510777	0.04362027052517162	5.179357580878302
50600	-1306.5661337145732	-1312.4397532890105	5.873619574437231	-1312.4397532890105	0.029672121773740533	1.0	0.6636934977901501	0.018344490086338535	5.484239811603765
50800	-1308.7079985470918	-1314.94548844047	6.2374898933780525	-1314.94548844047	0.022392644253144075	1.0	0.13012831209854525	0.047879379993091234	5.404044611237081
51000	-1307.2075495694558	-1313.1423906671835	5.934841097727688	-1313.1423906671835	0.021945092488013386	1.0	0.9795547393703322	0.029376912657859647	5.894754160024469
51200	-1307.7259317020578	-1314.3349980978742	6.609066395816497	-1314.3349980978742	0.025182951437618856	1.0	0.00782639306935816	0.03685441514118764	5.619910210246631
51400	-1308.1517572640096	-1312.6919252678647	4.540168003855113	-1312.6919252678647	0.025507460600393307	1.0	0.6876868328516914	0.08993651327520596	4.391727100897938
51600	-1308.267816074314	-1314.480631465443	6.212815391129038	-1314.480631465443	0.032356656432457005	1.0	0.3219048191422568	0.014753772320045596	5.470765986719519
51800	-1308.6087869760167	-1313.1846661740274	4.575879198010606	-1313.1846661740274	0.02160711863045327	1.0	0.6931810618403882	0.08716569118811607	4.424536093475189
52000	-1306.901444956771	-1312.1865057536027	5.285060796831565	-1312.1865057536027	0.026945523502416524	1.0	1.447262247847956	0.02591589042200738	5.70219342143672
52200	-1310.0070432735695	-1312.2515225302325	2.2444792566629705	-1312.2515225302325	0.024378721972203667	1.0	1.0784848269990033	0.21583368324208074	2.8683429235103044
52400	-1308.3909679424794	-1313.3994521258833	5.008484183403983	-1313.3994521258833	0.027253986049527494	1.0	1.2174942056710167	0.03138439683486344	5.2124199973863075
52600	-1306.1741137107015	-1312.6664353328163	6.492321622114843	-1312.6664353328163	0.024132127891723754	1.0	0.47542252090023795	0.01918925311463879	5.917230770356011
52800	-1308.1064783025076	-1312.5514129230778	4.444934620570141	-1312.5514129230778	0.02648671572592438	1.0	1.6771400279013258	0.014434302164518844	5.057152333539307
53000	-1307.6565426128377	-1313.7589735547083	6.102430941870659	-1313.7589735547083	0.021036813906910364	1.0	1.147555914615644	0.021250345235859235	6.205719217527902
53200	-1311.5058067483983	-1317.1301516257133	5.6243448773150355	-1317.1301516257133	0.04390670432588515	1.0	0.32328651816714105	0.03283408949628618	4.938466011858402
53400	-1307.1385449749075	-1312.0377616971023	4.899216722194662	-1312.0377616971023	0.02781289927145315	1.0	1.6274653501094618	0.026186247373784548	5.497371712551557
53600	-1308.1635430915883	-1312.3223703722122	4.158827280623933	-1312.3223703722122	0.0241900166539783	1.0	0.8914606144930486	0.09669023957124485	4.234625996568839
53800	-1307.5160860401058	-1313.2207385134593	5.704652473353521	-1313.2207385134593	0.029393667823419897	1.0	0.04938677484990884	0.06194370059104093	4.8330848072910335
54000	-1307.01248534505	-1312.3705764155975	5.358091070547515	-1312.3705764155975	0.024075256953369307	1.0	1.0162970626856838	0.012264598541161	5.3028909588363184
54200	-1307.956176246092	-1312.3825334206153	4.426357174523371	-1312.3825334206153	0.028713834101775724	1.0	1.8308559975635095	0.04330763780840444	5.279785813651344
54400	-1306.2080013436664	-1312.233792872924	6.025791529257448	-1312.233792872924	0.02709155282106283	1.0	0.5662321378838313	0.024804841502119243	5.5585272289897265
54600	-1308.1433436224024	-1312.5177070365417	4.374363414139153	-1312.5177070365417	0.02211284521887383	1.0	2.101915629695401	0.039386707440535344	5.486970078223656
54800	-1307.5563313334376	-1312.2003358748866	4.644004541448928	-1312.2003358748866	0.02878783651495095	1.0	1.344371476797036	0.05236150062775739	5.038384607747861
55000	-1310.3375245158688	-1313.0641143233413	2.7265898074723807	-1313.0641143233413	0.031001511945655643	1.0	3.1328409423237056	0.04870130958539125	4.898347851290812
55200	-1310.1625437853156	-1313.793397519455	3.6308537341394667	-1313.793397519455	0.03108717687491767	1.0	1.1593954650505356	0.10183211123837016	3.9901687299361797
55400	-1308.803530545107	-1312.9243367094846	4.1208061643777585	-1312.9243367094846	0.02404784614667673	1.0	0.3696890168377448	0.1280234077498808	3.7697822771480762
55600	-1308.035118160119	-1314.0553984530275	6.02028029290836	-1314.0553984530275	0.023264291720274884	1.0	0.4974318661594354	0.021118134868997374	5.473043882634055
55800	-1306.5161347154854	-1312.2854888970016	5.76935418151639	-1312.2854888970016	0.02610639610158701	1.0	0.7337606274803534	0.036351839606798775	5.504609274192704
56000	-1308.109770109112	-1313.50735453705	5.397584427938085	-1313.50735453705	0.03216018675083941	1.0	0.7106698208256668	0.028745071829963116	5.086697902514755
56200	-1308.0514787463135	-1312.6895867269777	4.638107980664205	-1312.6895867269777	0.029487459541463135	1.0	1.0544920065286858	0.059209023784195174	4.76335864686581
56400	-1310.4697981330633	-1312.3401417887922	1.870343655728927	-1312.3401417887922	0.026393039231232113	1.0	3.108109149433284	0.09711708370340516	4.164084373681222
56600	-1309.3108593778056	-1313.999336262303	4.688476884497183	-1313.999336262303	0.0363543399918533	1.0	0.21178585533995983	0.09754208792724373	4.087182199943543
56800	-1308.111059605492	-1313.7509227183361	5.6398631128440275	-1313.7509227183361	0.0194301480057081	1.0	1.5755004187800712	0.012292582448417206	6.1439511569461756
57000	-1306.7839809699417	-1312.2080427065328	5.424061736591053	-1312.2080427065328	0.02566611197910832	1.0	1.276166634331381	0.02989987704483462	5.682171434415474
57200	-1312.7547049639575	-1316.9981815009637	4.243476537006351	-1316.9981815009637	0.01823164389442162	1.0	1.2057390108851018	0.07764881939221875	4.575852376073534
57400	-1307.3784343182751	-1312.7988840881894	5.420449769914288	-1312.7988840881894	0.02999278063809577	1.0	0.421147722176112	0.05853320376841198	4.910308212321553
57600	-1306.8680541150943	-1313.3528370816489	6.484782966554593	-1313.3528370816489	0.022976226693409832	1.0	0.19006689298543963	0.0315265882362962	5.661722350885985
57800	-1311.361588915507	-1313.4392659815217	2.077677066014732	-1313.4392659815217	0.028857481254082676	1.0	0.10941928246235198	0.32798028181846267	2.072313365829602
58000	-1306.196591283209	-1312.4073585472458	6.210767264036873	-1312.4073585472458	0.02844585532276896	1.0	0.4043494699687984	0.023560776769595917	5.57785040272526
58200	-1308.3558453266394	-1313.7717231830327	5.415877856393304	-1313.7717231830327	0.03411699729412513	1.0	0.0954370397831374	0.01384282183320376	4.4446002166039325
58400	-1306.910047117096	-1311.983727699936	5.073680582840025	-1311.983727699936	0.025695595202350884	1.0	1.4690082545309076	0.03295322151924405	5.533884459877333
58600	-1308.13830513003	-1312.1049438498333	3.96663871980338	-1312.1049438498333	0.026405619218903914	1.0	2.2498883931449676	0.046764343368842644	5.249574619847472
58800	-1308.8301379446173	-1315.3190495104477	6.488911565830363	-1315.3190495104477	0.019790139198565877	1.0	0.8575601735495384	0.02300792887023795	6.307530111434769
59000	-1307.3795542805242	-1312.1589977088734	4.779443428349056	-1312.1589977088734	0.029132360994520358	1.0	1.5103240493723815	0.03816756093213204	5.296764128751742
59200	-1311.0982818550715	-1312.484483612451	1.3862017573794219	-1312.484483612451	0.024610237715100805	1.0	5.17031102167982	0.020569552795238533	5.51018213270502
59400	-1309.411925301942	-1313.1982350311089	3.7863097291669794	-1313.1982350311089	0.026161784787991346	1.0	3.2180748134298995	0.021656743169797307	5.961348412529199
59600	-1308.0519716862157	-1312.1935160580053	4.141544371789635	-1312.1935160580053	0.028350988084133638	1.0	2.027510874522006	0.04633797425305959	5.20081072558718
59800	-1306.6891762514706	-1312.353382458404	5.664206206933354	-1312.353382458404	0.025511971663341754	1.0	0.6174682390227465	0.04491777147009727	5.309126280434784
60000	-1307.7908192407874	-1313.0640697008175	5.273250460030118	-1313.0640697008175	0.026367852770147266	1.0	0.9944096960974239	0.01821530542350682	5.214195426828679
60200	-1308.044913731234	-1312.4317925069686	4.386878775734561	-1312.4317925069686	0.029823916268917935	1.0	1.1728912183879152	0.07009790195551288	4.663525254314541
60400	-1309.3563839264898	-1313.5681477191565	4.211763792666657	-1313.5681477191565	0.02998953984208192	1.0	2.0923427479488876	0.04306925823856849	5.325956819847171
60600	-1312.4561564279177	-1313.241030491382	0.784874063464244	-1313.241030491382	0.027754993228553366	1.0	3.5185618755915806	0.14234441377937268	3.626120022956555
60800	-1309.1056898069469	-1312.017694460868	2.9120046539209756	-1312.017694460868	0.02816047315371471	1.0	3.231386599708486	0.04651942893793247	5.175696595586434
61000	-1310.9813336688633	-1312.2912315652209	1.3098978963575627	-1312.2912315652209	0.024769790191563657	1.0	2.0639969226502095	0.2132266876253236	2.911373672138657
61200	-1317.0299015381786	-1313.370085198744	-3.659816339434719	-1313.370085198744	0.033006260424390525	1.0	0.4069514038360314	1.2693081671655861	-0.5151391747700382
61400	-1313.4357325331953	-1312.925985242989	-0.5097472902062402	-1312.925985242989	0.021891963329306364	1.0	1.570520954999997	0.47850568804972926	1.402128276786477
61600	-1307.6398839319622	-1314.4553478759526	6.815463943990425	-1314.4553478759526	0.019542156078912853	1.0	0.28288014317265914	0.012044041976346197	6.026178559539492
61800	-1309.1790712186366	-1314.7040362317916	5.5249650131549695	-1314.7040362317916	0.01891489677425438	1.0	1.3784626622116574	0.0072242221285583426	5.816656633052768
62000	-1307.9547505748667	-1312.1350556079067	4.180305033039992	-1312.1350556079067	0.025914868067543635	1.0	2.0714702486052317	0.040760138012514976	5.266628226858506
62200	-1307.0147178418176	-1312.8458910980517	5.831173256234079	-1312.8458910980517	0.02695089743196305	1.0	0.19989522790728328	0.00964598354627599	4.951636112790284
62400	-1306.5755889743198	-1312.3994580239223	5.823869049602585	-1312.3994580239223	0.02655584380822919	1.0	0.42754413693963234	0.013040415409771857	5.182266972353249
62600	-1307.7376287258546	-1312.8270863231674	5.0894575973127525	-1312.8270863231674	0.027644995600489268	1.0	0.15873865072822152	0.0856789242604711	4.399166727338972
62800	-1307.5016445250517	-1313.9303190940886	6.428674569036849	-1313.9303190940886	0.02398816864151843	1.0	0.111615710465299	0.016113630347641406	5.480456837852177
63000	-1307.557953588154	-1314.5737439775585	7.015790389404439	-1314.5737439775585	0.02029126958717453	1.0	0.1424301251586013	0.015528270287752369	6.096613254549769
63200	-1307.3491649347873	-1313.3183242682915	5.9691593335042645	-1313.3183242682915	0.03387718970898999	1.0	0.3000628534697875	0.022557026404014573	5.228914187919152
63400	-1306.7372375118925	-1312.1400414861455	5.402803974253055	-1312.1400414861455	0.02694972054224083	1.0	1.0739418616325678	0.01736324999209417	5.420699120430963
63600	-1309.608019221453	-1312.5595585339108	2.9515393124577387	-1312.5595585339108	0.023037773141413597	1.0	3.3044730663316413	0.04922879980479341	5.2965279354944155
63800	-1313.1830303163408	-1315.9799305317713	2.7969002154304636	-1315.9799305317713	0.028305524275390355	1.0	1.7580680473397738	0.11406678718459246	3.791962569111028
64000	-1308.115876555697	-1313.8655290432778	5.749652487580826	-1313.8655290432778	0.019319105313114492	1.0	1.1664075034569095	0.028642142122273576	5.89419173658362
64200	-1307.5369151255456	-1312.0348517361563	4.497936610610659	-1312.0348517361563	0.025283201047872114	1.0	1.810569844717334	0.04077271666620151	5.323397517673659
64400	-1309.3109223639	-1314.2808909072637	4.969968543363584	-1314.2808909072637	0.03200999780358542	1.0	0.19261544623349788	0.013121294375320025	4.093682863182502
64600	-1308.2985861899003	-1314.6121825255182	6.313596335617927	-1314.6121825255182	0.023359040926790305	1.0	0.20326166012105898	0.021507536486556407	5.47336972420694
64800	-1308.0945297887886	-1312.9368272725885	4.8422974838000155	-1312.9368272725885	0.023055651057149414	1.0	0.7726540353813129	0.00633381147739631	4.525482262773039
65000	-1307.2939976984624	-1312.7076996566543	5.413701958192044	-1312.7076996566543	0.024911294802225637	1.0	0.792750169184275	0.04234184329380605	5.2260981188965445
65200	-1306.702038750783	-1312.3665724617736	5.664533710990582	-1312.3665724617736	0.027297541424136283	1.0	0.4281823994604315	0.012209767241663186	5.021052780601108
65400	-1306.6950599519507	-1312.6440833682007	5.949023416249903	-1312.6440833682007	0.02262738031209657	1.0	0.8712749848735178	0.011870074699813497	5.747605699934578
65600	-1307.2277520614102	-1313.2533041054935	6.025552044083231	-1313.2533041054935	0.024718206528582937	1.0	0.2999028874785539	0.03742857509177531	5.330212231560705
65800	-1309.384624134533	-1313.3417497880116	3.9571256534785664	-1313.3417497880116	0.020311106874569593	1.0	1.102120878502487	0.09985277563000917	4.2531680760352275
66000	-1308.5140487224419	-1312.240811171198	3.726762448756019	-1312.240811171198	0.027783997222272937	1.0	1.0155822517504836	0.11047991634236345	3.9684697012647807
66200	-1310.905011766659	-1315.949835211631	5.044823444971806	-1315.949835211631	0.04161999139899753	1.0	0.3282119151518186	0.06709910496153494	4.467703356697574
66400	-1307.6510379358429	-1312.3140505395654	4.663012603722646	-1312.3140505395654	0.025921458202388562	1.0	1.7686541525356363	0.040304583881289734	5.445139234407247
66600	-1309.36461571528	-1313.2414727707103	3.876857055430226	-1313.2414727707103	0.022253263868446456	1.0	0.9325007769248472	0.11399725962114057	4.046141449109646
66800	-1308.351327955028	-1313.5773019820786	5.225974027050677	-1313.5773019820786	0.03487757921397821	1.0	0.4876211358252912	0.05616959473649069	4.775143431495239
67000	-1306.4416570524852	-1312.4765968658876	6.034939813402316	-1312.4765968658876	0.023688607891196135	1.0	0.7511555800587518	0.020132594132814617	5.738440629947986
67200	-1306.9829496420841	-1313.2254489671159	6.24249932503166	-1313.2254489671159	0.02650741499408805	1.0	0.012298916357381565	0.042931476616468456	5.2762310005536985
67400	-1307.5547303625967	-1313.8236376371515	6.268907274554782	-1313.8236376371515	0.02407786380688697	1.0	0.02058970418490698	0.042206843170933706	5.308733878978483
67600	-1308.8470623317794	-1314.9256717382434	6.0786094064640155	-1314.9256717382434	0.030541581371992282	1.0	0.2417321952296199	0.010355457447616154	5.24305915125571
67800	-1308.267189682614	-1312.719510640305	4.452320957691205	-1312.719510640305	0.03136980050936343	1.0	0.6491498956894437	0.09064441354463477	4.267488269903385
68000	-1312.4670635888704	-1317.3137989516977	4.8467353628273875	-1317.3137989516977	0.026332267364455576	1.0	2.4036321777044583	0.012631754614782912	6.179982960297456
68200	-1306.6892402687124	-1312.8363116750434	6.147071406330852	-1312.8363116750434	0.023718437837231345	1.0	0.46448252666007717	0.03618510485671289	5.612543141368447
68400	-1306.1495234488964	-1312.3633316698165	6.2138082209201375	-1312.3633316698165	0.02752506909948946	1.0	0.5016113561153293	0.02247866199664482	5.674874110079447
68600	-1308.9822494000302	-1313.006643164957	4.024393764926838	-1313.006643164957	0.022307495561397363	1.0	0.4945300942525387	0.1281757429717603	3.798672576996433
68800	-1315.5405204196181	-1315.3842588431853	-0.15626157643283328	-1315.3842588431853	0.02699655333815436	1.0	1.4964952230247042	0.43212302912762424	1.541034746699424
69000	-1309.5480962977304	-1313.3856456172246	3.8375493194942765	-1313.3856456172246	0.02231052674482537	1.0	0.655792250857053	0.12820867782853057	3.7731900907646594
69200	-1306.7471226227913	-1312.4635528624165	5.716430239625188	-1312.4635528624165	0.025617285226108694	1.0	0.44438637501877915	0.045844376957743654	5.191076344539761
69400	-1308.1000308672221	-1313.4421441037662	5.342113236544056	-1313.4421441037662	0.031271312064953455	1.0	0.6988021318895155	0.0371716052675603	5.044893971995476
69600	-1308.5795148402365	-1312.473480261645	3.89396542140841	-1312.473480261645	0.02806072832943173	1.0	1.0942275854170862	0.10014341760511618	4.18299528413757
69800	-1307.3287205531824	-1312.663324248777	5.334603695594429	-1312.663324248777	0.028439022763256317	1.0	0.9936911991576783	0.027889316155086382	5.3041453494883335
70000	-1309.209252072935	-1315.1655361950486	5.956284122113621	-1315.1655361950486	0.039938341607666766	1.0	0.13803730634947614	0.024219569830357418	5.0590514397910535
70200	-1309.2291768594964	-1312.5492014289064	3.320024569409898	-1312.5492014289064	0.021752236241206913	1.0	3.4797412738793345	0.030294635378248898	5.7829051441562545
70400	-1310.9490902416571	-1312.6696983417833	1.7206081001261886	-1312.6696983417833	0.021604368932813194	1.0	4.821846517721664	0.04007134879608898	5.555220323011359
70600	-1310.2930509379273	-1313.424112331882	3.1310613939547416	-1313.424112331882	0.030321524767497596	1.0	1.5028763403101744	0.11228074191211643	3.865519782204264
70800	-1306.6280175216114	-1312.8401737247013	6.212156203089977	-1312.8401737247013	0.028884604632577093	1.0	0.30312567922955463	0.0332771649781366	5.507459151671062
71000	-1307.446519884248	-1312.6174725626581	5.1709526784103055	-1312.6174725626581	0.02697105430090032	1.0	0.7028607156168322	0.06038532526277471	4.948136603635146
71200	-1308.0580241030884	-1313.851932974398	5.793908871309702	-1313.851932974398	0.025218452063664965	1.0	0.9238532396735657	0.03471749428946071	5.714304014611537
71400	-1311.2675020622994	-1312.6209258966196	1.3534238343201164	-1312.6209258966196	0.023510799726166223	1.0	0.5384242581548009	0.36671469944325996	1.8944421329328818
71600	-1311.1042227276384	-1317.154712905095	6.05049017745659	-1317.154712905095	0.02693173356025718	1.0	0.11486108391579515	0.05368484932762804	5.219369998449647
71800	-1306.5671939201097	-1312.3070869851067	5.739893064997004	-1312.3070869851067	0.027629246255797622	1.0	0.7472683818980888	0.021790402512470722	5.444530345138544
72000	-1307.0950050770593	-1312.955234241083	5.860229164023705	-1312.955234241083	0.025963731526548232	1.0	0.24685258578063632	0.051902890517193226	5.155700611698467
72200	-1308.5933175544262	-1312.4204718831138	3.8271543286875565	-1312.4204718831138	0.029668908670122934	1.0	0.8151018023144793	0.11764955586891923	3.890107312143816
72400	-1306.5298037901428	-1312.1536148036978	5.623811013555034	-1312.1536148036978	0.02575766783047934	1.0	0.7879108380719998	0.03688334669524734	5.414826944363748
72600	-1308.735148162291	-1314.3311361765664	5.595988014275493	-1314.3311361765664	0.03689853424845648	1.0	0.5744751095745378	0.022133483286132054	5.128871660801547
72800	-1306.9949605864201	-1312.1644372915653	5.169476705145227	-1312.1644372915653	0.02537088266213651	1.0	1.401711163213804	0.027973270902934146	5.547292731422068
73000	-1309.34872197323	-1313.3849951808618	4.0362732076316785	-1313.3849951808618	0.03318121336579146	1.0	2.0594125613402685	0.022500581668398457	5.055206725263664
73200	-1308.2457669253495	-1312.46269815896	4.216931233610509	-1312.46269815896	0.030271284151855146	1.0	2.3058227985361133	0.018122939373048395	5.469009405725158
73400	-1308.38563926201	-1312.2112280472684	3.8255887852584065	-1312.2112280472684	0.027420270021537657	1.0	0.9746088786550426	0.107505173402618	4.017308292127044
73600	-1309.5713118151693	-1312.4041982694835	2.8328864543142207	-1312.4041982694835	0.024800087843268714	1.0	1.026531736325074	0.1738969782937188	3.27771610640168
73800	-1306.8105761056074	-1312.0598314904023	5.249255384794855	-1312.0598314904023	0.02599889372447879	1.0	1.004443626037521	0.043150766893375166	5.275796285987659
74000	-1309.8745717402508	-1315.2329318464003	5.358360106149627	-1315.2329318464003	0.02516185521403563	1.0	0.1629671559506585	0.07880479194580944	4.651467037414461
74200	-1310.8074527257088	-1314.2447821934456	3.4373294677369275	-1314.2447821934456	0.034226376501277314	1.0	2.368505571557505	0.04516811505684979	4.834045490702669
74400	-1309.9016920132826	-1312.4790266015923	2.5773345883096046	-1312.4790266015923	0.0306530906881632	1.0	2.7530017689074002	0.07983558967862436	4.463599762024558
74600	-1309.4562937078676	-1312.2004427302318	2.744149022364046	-1312.2004427302318	0.0271831680671469	1.0	2.7530017689074002	0.07110613474180479	4.6039613023310615
74800	-1308.4269561758397	-1312.6863630857388	4.2594069098991545	-1312.6863630857388	0.026472192312642993	1.0	1.1705984692757783	0.0800616529223284	4.563953824114923
75000	-1306.9410435550192	-1312.5840092074352	5.642965652416073	-1312.5840092074352	0.028342061900973388	1.0	0.7359079883953523	0.025210301858432014	5.346605870406275
75200	-1311.5206015657936	-1316.1526260548876	4.632024489094057	-1316.1526260548876	0.0331961960029976	1.0	2.1054713882853213	0.023886739274784383	5.701217311266205
75400	-1306.4924762137857	-1312.1932369705519	5.7007607567662655	-1312.1932369705519	0.027288547329060428	1.0	0.7305800191136461	0.032641056536603104	5.421590443893462
75600	-1307.6975189673078	-1312.4241406595884	4.726621692280668	-1312.4241406595884	0.026760687128898245	1.0	0.4256172418901885	0.007271121267497389	4.065610010459844
75800	-1307.4875565563655	-1312.4850005499716	4.9974439936061135	-1312.4850005499716	0.024494388366037755	1.0	1.141725490328377	0.046399678921469296	5.171111947053696
76000	-1307.3888994210038	-1313.3215309374964	5.932631516492551	-1313.3215309374964	0.027965582349737714	1.0	0.21573425873723093	0.03933404907271044	5.158897238807294
76200	-1306.618903838844	-1312.3127282441767	5.6938244053326095	-1312.3127282441767	0.026160412241638967	1.0	0.9338784522752782	0.03231730674879856	5.616971465658394
76400	-1306.9698878405777	-1313.0476064811678	6.077718640590153	-1313.0476064811678	0.03150335935848796	1.0	0.17002459188922192	0.01854912141384916	5.19529006678761
76600	-1312.8007778611723	-1313.0320078390448	0.23122997787248487	-1313.0320078390448	0.020654845567782423	1.0	2.020577545012051	0.32621923574005307	2.131688036969146
76800	-1307.2140736147333	-1312.0825926542964	4.868519039563095	-1312.0825926542964	0.02625937142735531	1.0	1.567849532141055	0.038401675493726514	5.444074660799892
77000	-1313.0402631530435	-1314.8213256738452	1.781062520801688	-1314.8213256738452	0.021980609060057093	1.0	1.1369971439303255	0.2515412243138975	2.57164317449494
77200	-1312.3193620089635	-1312.6034907831834	0.28412877421988525	-1312.6034907831834	0.02653635091789672	1.0	1.0469599958221127	0.43650601117049714	1.5451716339158328
77400	-1309.546313679472	-1313.1247460486734	3.5784323692013857	-1313.1247460486734	0.030986221629020937	1.0	0.10860516545243026	0.1829397274102636	3.132737720466337
77600	-1310.3927115849106	-1312.6062036032467	2.213492018336158	-1312.6062036032467	0.030108543393049803	1.0	1.4571376513888996	0.1824062903236564	3.114713379517557
77800	-1310.1966619451116	-1313.0122989448153	2.8156369997035893	-1313.0122989448153	0.022505863382821397	1.0	0.3772620228625756	0.2292635008479444	2.7789742794019614
78000	-1308.7143998647452	-1312.1394281797106	3.4250283149653558	-1312.1394281797106	0.029179830020022786	1.0	2.1373250160256463	0.0692734395323674	4.663610220203838
78200	-1306.9643402671288	-1312.627579778619	5.663239511490218	-1312.627579778619	0.025530203613695113	1.0	0.6292509569371342	0.045795725502773846	5.322602769671722
78400	-1307.8931179953895	-1312.8646528368738	4.971534841484332	-1312.8646528368738	0.031396884790183884	1.0	0.3997886856067134	0.07438165828106139	4.488059867057499
78600	-1308.4096969119857	-1313.3157978610784	4.906100949092593	-1313.3157978610784	0.028015484823332493	1.0	1.6790331851964027	0.011387995795588076	5.510980587935833
78800	-1309.1526693563771	-1312.956602282464	3.8039329260867794	-1312.956602282464	0.03277072109941639	1.0	2.059650427457899	0.05276026205515082	4.9148003110083724
79000	-1306.360474485012	-1312.6525097155131	6.292035230501156	-1312.6525097155131	0.023803208633534488	1.0	0.6032798312818645	0.025601948731433972	5.864234100083936
79200	-1306.8955100494145	-1313.1919967337747	6.296486684360078	-1313.1919967337747	0.021884846758414477	1.0	0.5342941949469915	0.01033150610043227	5.753425849029192
79400	-1309.5858752187344	-1313.4665207247494	3.8806455060151634	-1313.4665207247494	0.02365967965320874	1.0	2.575156782373109	0.043968835965158805	5.480378560730779
79600	-1307.5590940968539	-1312.22458289372	4.6654887968661924	-1312.22458289372	0.024900956805768745	1.0	1.3187261073162053	0.05309552426218768	5.036447807728022
