#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="CoalescentConstant.t:SimTree" spec="beast.evolution.tree.coalescent.Coalescent">
#            <populationModel id="ConstantPopulation.t:SimTree" spec="beast.evolution.tree.coalescent.ConstantPopulation">
#                <parameter id="popSize.t:SimTree" name="popSize">0.3</parameter>
#            </populationModel>
#            <treeIntervals id="TreeIntervals.t:SimTree" spec="beast.evolution.tree.coalescent.TreeIntervals">
#                <tree id="Tree.t:SimTree">
#                    <taxonset id="TaxonSet.SimTree" spec="beast.evolution.alignment.TaxonSet">
#                    </taxonset>
#                </tree>
#            </treeIntervals>
#        </distribution>
#        <prior id="GammaShapePrior.s:SimTree" name="distribution">
#            <parameter id="gammaShape.s:SimTree" name="x">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="mean">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="PopSizePrior.t:SimTree" name="distribution" x="@popSize.t:SimTree">
#            <Exponential id="Exponential.1" name="distr">
#                <parameter estimate="false" id="RealParameter.1" name="mean">0.33</parameter>
#            </Exponential>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@SimTree" id="treeLikelihood.SimTree" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:SimTree">
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:SimTree" shape="@gammaShape.s:SimTree" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:SimTree" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:SimTree" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="JC69.s:SimTree" spec="beast.evolution.substitutionmodel.JukesCantor"/>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:SimTree" spec="beast.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:SimTree" name="clock.rate">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	gammaShape	popSize	CoalescentConstant
1572	-32668.301329014197	-32612.099475779465	-56.20185323473094	-32612.099475779465	1.704566222101331	1.0	0.3	-55.40142495016164
1573	-38426.39645993993	-38386.66627890727	-39.7301810326583	-38386.66627890727	4.668658747694269	1.0	0.3	-38.929752748089
1574	-35105.625914868666	-35050.20418048781	-55.42173438085565	-35050.20418048781	2.1257477757351793	1.0	0.3	-54.621306096286354
1575	-37507.28089611384	-37474.72608807868	-32.554808035162225	-37474.72608807868	4.464586730104919	1.0	0.3	-31.754379750592925
1576	-35671.801298460436	-35625.329485847345	-46.47181261309105	-35625.329485847345	2.529634341038536	1.0	0.3	-45.671384328521754
1577	-28659.67339614129	-28613.78692103803	-45.88647510325905	-28613.78692103803	1.4554852169304593	1.0	0.3	-45.08604681868975
1578	-37708.967257854565	-37672.22952129561	-36.73773655895419	-37672.22952129561	1.103794535120127	1.0	0.3	-35.93730827438489
1579	-35477.8876253981	-35429.67132925859	-48.21629613951061	-35429.67132925859	2.5851707036306437	1.0	0.3	-47.41586785494131
1580	-37600.926271497396	-37551.16665692592	-49.75961457148052	-37551.16665692592	1.7631554230944813	1.0	0.3	-48.95918628691122
1581	-37781.86314426381	-37730.23747390125	-51.625670362553045	-37730.23747390125	1.1987534541401612	1.0	0.3	-50.825242077983745
1582	-41688.62293521825	-41672.22731942458	-16.395615793672615	-41672.22731942458	0.7573255067488935	1.0	0.3	-15.595187509103319
1583	-34058.593670177754	-33986.132735945044	-72.460934232713	-33986.132735945044	5.55376677174963	1.0	0.3	-71.66050594814371
1584	-34795.549720160554	-34761.381551760365	-34.16816840018835	-34761.381551760365	0.6693596504211135	1.0	0.3	-33.36774011561905
1585	-39137.92132938054	-39106.33232067953	-31.58900870100489	-39106.33232067953	2.1217398112977426	1.0	0.3	-30.788580416435593
1586	-36595.789199433675	-36529.668964626864	-66.12023480681422	-36529.668964626864	3.384880314096689	1.0	0.3	-65.31980652224493
1587	-35308.05618762234	-35275.83791173564	-32.2182758867015	-35275.83791173564	0.8853791465662115	1.0	0.3	-31.4178476021322
1588	-32970.62866202192	-32920.843939934	-49.78472208791653	-32920.843939934	0.9312061784602766	1.0	0.3	-48.98429380334723
1589	-31777.06749825724	-31701.328715860825	-75.7387823964142	-31701.328715860825	4.071727154997904	1.0	0.3	-74.9383541118449
1590	-36291.09782188703	-36252.86033615538	-38.237485731648505	-36252.86033615538	0.5051189703715568	1.0	0.3	-37.437057447079205
1591	-38993.451330890886	-38972.09041943964	-21.360911451245496	-38972.09041943964	2.2981243905041775	1.0	0.3	-20.5604831666762
1592	-39605.570076131364	-39575.852331188864	-29.717744942499035	-39575.852331188864	1.342300890118012	1.0	0.3	-28.91731665792974
1593	-32170.384813934197	-32116.08257614227	-54.30223779192447	-32116.08257614227	0.6399342654896012	1.0	0.3	-53.50180950735517
1594	-32566.459556849266	-32517.962891218744	-48.496665630521115	-32517.962891218744	2.799587978404129	1.0	0.3	-47.696237345951815
1595	-35369.93634150104	-35332.834033828716	-37.10230767232069	-35332.834033828716	0.9037584844153669	1.0	0.3	-36.30187938775139
1596	-32770.79980423632	-32708.561201656477	-62.23860257984007	-32708.561201656477	1.6835666372786477	1.0	0.3	-61.43817429527077
1597	-32772.332856444664	-32728.17612755165	-44.15672889301476	-32728.17612755165	1.1557148551366252	1.0	0.3	-43.35630060844546
1598	-36978.250029683	-36933.82404421925	-44.425985463747175	-36933.82404421925	1.6219065893593154	1.0	0.3	-43.625557179177875
1599	-38877.81414246205	-38856.51160947468	-21.302532987371254	-38856.51160947468	2.562616214078751	1.0	0.3	-20.502104702801958
1600	-40893.60173886119	-40843.66290079302	-49.93883806816856	-40843.66290079302	3.351698871493869	1.0	0.3	-49.13840978359926
1601	-37792.14368396712	-37752.946809359135	-39.19687460798857	-37752.946809359135	1.1283794576247481	1.0	0.3	-38.39644632341927
1602	-33399.320574958416	-33354.74707782911	-44.5734971293037	-33354.74707782911	5.271865139612187	1.0	0.3	-43.773068844734404
1603	-38991.204952457556	-38935.60405605383	-55.60089640372416	-38935.60405605383	1.8033613346582684	1.0	0.3	-54.80046811915486
1604	-40618.12640217033	-40590.39805821604	-27.728343954295323	-40590.39805821604	0.8323445058195393	1.0	0.3	-26.927915669726026
1605	-35482.016120647044	-35418.482888889324	-63.533231757720515	-35418.482888889324	4.0986844250365175	1.0	0.3	-62.732803473151215
1606	-34744.55862574034	-34662.87377964866	-81.68484609167898	-34662.87377964866	2.522043349209422	1.0	0.3	-80.88441780710968
1607	-34556.64297497611	-34537.257132612795	-19.385842363310807	-34537.257132612795	1.51653037880045	1.0	0.3	-18.58541407874151
1608	-36976.60678212825	-36941.30883512364	-35.29794700461529	-36941.30883512364	0.8746818922288928	1.0	0.3	-34.49751872004599
1609	-37352.82885377992	-37331.11070193185	-21.7181518480746	-37331.11070193185	3.023918601089776	1.0	0.3	-20.917723563505305
1610	-36133.0635257537	-36083.28336537439	-49.78016037931106	-36083.28336537439	1.4618130651987062	1.0	0.3	-48.97973209474176
1611	-35293.114496649265	-35254.5229955042	-38.591501145065436	-35254.5229955042	2.13617667255647	1.0	0.3	-37.791072860496136
1612	-38770.917724782215	-38720.70926227586	-50.20846250635824	-38720.70926227586	2.8965981969090264	1.0	0.3	-49.40803422178894
1613	-31393.250763569624	-31355.118498726584	-38.13226484303812	-31355.118498726584	0.7002064128416536	1.0	0.3	-37.33183655846882
1614	-35122.52321644149	-35096.000312191085	-26.522904250409397	-35096.000312191085	0.9899678878950868	1.0	0.3	-25.7224759658401
1615	-35512.826409735295	-35433.35276261883	-79.47364711646563	-35433.35276261883	1.2361785073529667	1.0	0.3	-78.67321883189634
1616	-38275.3284199975	-38246.30373186033	-29.024688137167757	-38246.30373186033	1.4809527528245505	1.0	0.3	-28.22425985259846
1617	-38555.88901801101	-38533.996776398606	-21.89224161240584	-38533.996776398606	0.8163457785838544	1.0	0.3	-21.091813327836544
1618	-39449.08838446616	-39417.715894619825	-31.372489846333718	-39417.715894619825	2.696655699142007	1.0	0.3	-30.57206156176442
1619	-33216.68148053616	-33172.00351548431	-44.677965051840594	-33172.00351548431	0.7250934740430833	1.0	0.3	-43.877536767271295
1620	-42346.41963372437	-42292.50632850401	-53.91330522036086	-42292.50632850401	1.1647250438887509	1.0	0.3	-53.11287693579156
1621	-38535.35778981883	-38511.444482573985	-23.913307244847797	-38511.444482573985	1.441983578254371	1.0	0.3	-23.1128789602785
1622	-36704.19745219842	-36667.78661326279	-36.41083893563695	-36667.78661326279	0.7778181995520206	1.0	0.3	-35.61041065106765
1623	-37496.85307777679	-37473.14649203048	-23.70658574631003	-37473.14649203048	1.188419610813062	1.0	0.3	-22.906157461740733
1624	-38909.910529941546	-38859.77419373557	-50.13633620597712	-38859.77419373557	1.7137928077836537	1.0	0.3	-49.33590792140782
1625	-34583.564681925236	-34511.43884103148	-72.12584089375665	-34511.43884103148	2.6426449715016282	1.0	0.3	-71.32541260918735
1626	-39851.992718174464	-39832.18035688438	-19.812361290082414	-39832.18035688438	1.0674792374053435	1.0	0.3	-19.011933005513118
1627	-36142.50259476819	-36112.252158967436	-30.250435800760496	-36112.252158967436	1.0525785659796123	1.0	0.3	-29.4500075161912
1628	-33098.33998227152	-33031.30859884454	-67.03138342698132	-33031.30859884454	3.1065925195107926	1.0	0.3	-66.23095514241203
1629	-38915.9331974905	-38893.50692051145	-22.42627697905475	-38893.50692051145	1.3388065716003856	1.0	0.3	-21.625848694485455
1630	-42343.199434386	-42310.31277784263	-32.88665654336879	-42310.31277784263	1.9880784312628932	1.0	0.3	-32.08622825879949
1631	-36439.143952939354	-36373.215219233236	-65.92873370611751	-36373.215219233236	3.5211014169295214	1.0	0.3	-65.12830542154822
1632	-42048.53887002954	-42021.1653962462	-27.37347378333411	-42021.1653962462	0.7604080534331461	1.0	0.3	-26.573045498764813
1633	-36297.22634065716	-36270.036273224105	-27.190067433054526	-36270.036273224105	1.6907039650844256	1.0	0.3	-26.38963914848523
1634	-36107.945394031194	-36064.79067009199	-43.154723939200345	-36064.79067009199	1.157694364839438	1.0	0.3	-42.354295654631045
1635	-38715.36063598811	-38696.715109756544	-18.64552623156216	-38696.715109756544	0.3398103989677989	1.0	0.3	-17.845097946992865
1636	-32827.75741834165	-32787.648834171574	-40.10858417007485	-32787.648834171574	1.1731699977774657	1.0	0.3	-39.30815588550555
1637	-36300.8911570839	-36243.35628889965	-57.534868184246925	-36243.35628889965	1.5831120860069228	1.0	0.3	-56.734439899677625
1638	-40337.57037181046	-40292.24333825546	-45.32703355500774	-40292.24333825546	2.6852360273001477	1.0	0.3	-44.52660527043844
1639	-41918.61063998704	-41901.63095940264	-16.97968058440149	-41901.63095940264	1.2206030577869051	1.0	0.3	-16.179252299832193
1640	-32360.368648558833	-32306.20041316527	-54.168235393566604	-32306.20041316527	3.638335602639885	1.0	0.3	-53.367807108997305
1641	-33765.88179526118	-33714.80616145771	-51.075633803467255	-33714.80616145771	2.946361306337322	1.0	0.3	-50.275205518897955
1642	-35883.31050859777	-35844.83114146601	-38.4793671317618	-35844.83114146601	1.3943372594844823	1.0	0.3	-37.6789388471925
1643	-34961.25484739677	-34925.26808036562	-35.98676703114763	-34925.26808036562	1.1896291481788412	1.0	0.3	-35.18633874657833
1644	-40481.042790468586	-40445.66041820341	-35.38237226516957	-40445.66041820341	1.691686574378214	1.0	0.3	-34.58194398060027
1645	-44308.375467487895	-44263.08034357802	-45.29512390988003	-44263.08034357802	3.349549087562825	1.0	0.3	-44.49469562531073
1646	-35708.40502170917	-35681.60550985243	-26.79951185674367	-35681.60550985243	1.5259041662165882	1.0	0.3	-25.999083572174374
1647	-41077.61932392334	-41044.42303431565	-33.196289607689096	-41044.42303431565	3.2991138254053354	1.0	0.3	-32.395861323119796
1648	-32249.43305977056	-32192.940849247185	-56.49221052337419	-32192.940849247185	2.0697456543992647	1.0	0.3	-55.69178223880489
1649	-37711.090488057474	-37674.37653472699	-36.71395333048428	-37674.37653472699	1.116708967545549	1.0	0.3	-35.91352504591498
1650	-33774.58446260392	-33727.41264005424	-47.17182254968397	-33727.41264005424	0.9499868755626468	1.0	0.3	-46.37139426511467
1651	-35584.338038694405	-35549.37825020757	-34.95978848683692	-35549.37825020757	0.9003027494393762	1.0	0.3	-34.15936020226762
1652	-37101.727291734926	-37062.28359641656	-39.44369531836782	-37062.28359641656	2.7934249503991526	1.0	0.3	-38.64326703379852
1653	-40080.48245926253	-40055.2468759332	-25.23558332933563	-40055.2468759332	1.4489526800323678	1.0	0.3	-24.435155044766333
1654	-37744.24308291167	-37721.11641942068	-23.126663490994865	-37721.11641942068	0.7212789727115754	1.0	0.3	-22.32623520642557
1655	-40593.42009819426	-40535.678355888886	-57.74174230537563	-40535.678355888886	6.09069345623044	1.0	0.3	-56.94131402080633
1656	-32740.45162840943	-32701.375003231922	-39.076625177508674	-32701.375003231922	4.3096573004832734	1.0	0.3	-38.276196892939375
1657	-42808.045917507145	-42778.484475469144	-29.56144203800001	-42778.484475469144	2.315304466233035	1.0	0.3	-28.761013753430714
1658	-40316.088574722584	-40286.66832479329	-29.420249929292073	-40286.66832479329	1.4633420554903827	1.0	0.3	-28.619821644722776
1659	-38013.906703489905	-37980.38193332837	-33.524770161536175	-37980.38193332837	1.11520123250942	1.0	0.3	-32.724341876966875
1660	-35936.07037423176	-35894.91259553834	-41.1577786934164	-35894.91259553834	1.5051068732590651	1.0	0.3	-40.3573504088471
1661	-43602.52282147663	-43593.38522633108	-9.137595145557416	-43593.38522633108	0.4713607664728865	1.0	0.3	-8.337166860988118
1662	-37651.22610656604	-37595.45635482419	-55.76975174184632	-37595.45635482419	2.9820440726881023	1.0	0.3	-54.96932345727702
1663	-30914.372011196032	-30843.31860109417	-71.05341010185842	-30843.31860109417	1.7116460415654084	1.0	0.3	-70.25298181728913
1664	-37068.94410540117	-37013.31108060367	-55.633024797498834	-37013.31108060367	2.723814524638143	1.0	0.3	-54.832596512929534
1665	-38155.14157835591	-38115.2623283796	-39.87924997631647	-38115.2623283796	0.8192796804346999	1.0	0.3	-39.07882169174717
1666	-36464.391261611825	-36397.6541069015	-66.73715471032166	-36397.6541069015	2.203721544745032	1.0	0.3	-65.93672642575237
1667	-39146.23139800874	-39105.48669715026	-40.744700858478126	-39105.48669715026	4.239559287462321	1.0	0.3	-39.944272573908826
1668	-36283.172948651714	-36264.589504022886	-18.5834446288279	-36264.589504022886	0.499767588245644	1.0	0.3	-17.783016344258602
1669	-36077.40513045181	-36021.99038040753	-55.41475004427893	-36021.99038040753	1.8023254277253429	1.0	0.3	-54.61432175970963
1670	-36637.78524418003	-36598.15305633557	-39.63218784445761	-36598.15305633557	0.5318231091134255	1.0	0.3	-38.83175955988831
1671	-37624.6766138252	-37583.40925010015	-41.26736372504777	-37583.40925010015	1.5648499449372915	1.0	0.3	-40.46693544047847
1672	-35396.33527928468	-35350.92615576277	-45.40912352190977	-35350.92615576277	1.724603131589045	1.0	0.3	-44.60869523734047
1673	-30662.548445231943	-30618.233475738212	-44.31496949373237	-30618.233475738212	1.9904771039982005	1.0	0.3	-43.51454120916307
1674	-39780.205880816415	-39746.161607859576	-34.044272956840175	-39746.161607859576	2.1177769981546133	1.0	0.3	-33.243844672270875
1675	-35591.17619392085	-35538.95840298187	-52.21779093898286	-35538.95840298187	1.8765358478625227	1.0	0.3	-51.41736265441356
1676	-36822.27649456552	-36784.76708395285	-37.5094106126715	-36784.76708395285	2.619256827366291	1.0	0.3	-36.7089823281022
1677	-37802.41974933196	-37758.80073664432	-43.619012687639625	-37758.80073664432	1.779686464770165	1.0	0.3	-42.818584403070325
1678	-38448.73260346632	-38412.877250170364	-35.85535329595893	-38412.877250170364	1.549799706916374	1.0	0.3	-35.05492501138963
1679	-35016.8104087681	-34981.42209715613	-35.38831161197141	-34981.42209715613	2.9986955035577294	1.0	0.3	-34.58788332740211
1680	-44566.548494120536	-44535.173902093884	-31.374592026652724	-44535.173902093884	2.3630529535355826	1.0	0.3	-30.574163742083428
1681	-39334.12959144078	-39275.39050015623	-58.73909128454971	-39275.39050015623	2.9116379240600225	1.0	0.3	-57.93866299998041
1682	-35726.02034335574	-35680.93110117189	-45.08924218385169	-35680.93110117189	0.8117809990686962	1.0	0.3	-44.28881389928239
1683	-37983.4161630268	-37959.920965513054	-23.495197513742397	-37959.920965513054	0.8105726636380385	1.0	0.3	-22.6947692291731
1684	-36322.97657690273	-36289.31359390598	-33.66298299674983	-36289.31359390598	1.0976378765296106	1.0	0.3	-32.86255471218053
1685	-35967.60889988988	-35926.03995340055	-41.56894648933248	-35926.03995340055	0.8928915927530763	1.0	0.3	-40.76851820476318
1686	-39347.32439119802	-39302.12427642296	-45.20011477505593	-39302.12427642296	2.90442877537426	1.0	0.3	-44.39968649048663
1687	-38409.09078161809	-38381.61920396727	-27.47157765082016	-38381.61920396727	1.4908430741214578	1.0	0.3	-26.671149366250862
1688	-44953.31118942098	-44932.057215818204	-21.253973602778135	-44932.057215818204	1.5572853377594937	1.0	0.3	-20.45354531820884
1689	-41935.921633528036	-41858.85526332673	-77.06637020130569	-41858.85526332673	2.83355533134851	1.0	0.3	-76.2659419167364
1690	-36286.46679206209	-36233.227527760144	-53.23926430194634	-36233.227527760144	1.124047051750932	1.0	0.3	-52.43883601737704
1691	-36232.28242691609	-36202.602496148356	-29.679930767735218	-36202.602496148356	3.8170789536675547	1.0	0.3	-28.879502483165922
1692	-33649.4667893506	-33606.75535268543	-42.711436665165486	-33606.75535268543	1.1717101772358052	1.0	0.3	-41.911008380596186
1693	-36055.16329164074	-36031.04245549811	-24.120836142631656	-36031.04245549811	1.9623695647581176	1.0	0.3	-23.32040785806236
1694	-40368.371203495066	-40322.56740474947	-45.8037987455983	-40322.56740474947	2.304382947857859	1.0	0.3	-45.003370461029
1695	-32384.732716519058	-32336.282468205125	-48.45024831393444	-32336.282468205125	0.7901117348876063	1.0	0.3	-47.64982002936514
1696	-41408.67442057137	-41380.41016022381	-28.264260347563866	-41380.41016022381	2.7448837573111984	1.0	0.3	-27.46383206299457
1697	-39059.92155241772	-39041.02331545869	-18.89823695903372	-39041.02331545869	3.074425869003836	1.0	0.3	-18.097808674464424
1698	-34764.29321561528	-34721.01211208482	-43.281103530459774	-34721.01211208482	1.14061336723638	1.0	0.3	-42.480675245890474
1699	-40212.35637872787	-40165.15777768392	-47.198601043949964	-40165.15777768392	6.045679238978237	1.0	0.3	-46.398172759380664
1700	-34679.9349332813	-34635.07444089822	-44.860492383078586	-34635.07444089822	1.3596761147140528	1.0	0.3	-44.06006409850929
1701	-36302.236054249406	-36246.839702225654	-55.39635202375266	-36246.839702225654	0.7867239085083527	1.0	0.3	-54.59592373918336
1702	-34800.19806693136	-34749.23762007018	-50.960446861185	-34749.23762007018	0.9107602349115286	1.0	0.3	-50.1600185766157
1703	-35241.33502762656	-35179.78043103215	-61.55459659441141	-35179.78043103215	2.362099882546271	1.0	0.3	-60.75416830984211
1704	-38435.37068179858	-38397.85970072996	-37.510981068619216	-38397.85970072996	4.624513516871447	1.0	0.3	-36.710552784049916
1705	-38301.496730680454	-38269.59058317368	-31.906147506775266	-38269.59058317368	3.844704718496451	1.0	0.3	-31.10571922220597
1706	-33098.898571436315	-33057.35326285716	-41.5453085791555	-33057.35326285716	1.5658735725809945	1.0	0.3	-40.7448802945862
1707	-41284.669285989905	-41258.663308388444	-26.00597760146398	-41258.663308388444	1.6860305795115362	1.0	0.3	-25.205549316894682
1708	-31998.37805873603	-31905.831509197014	-92.54654953901513	-31905.831509197014	1.9177096073083533	1.0	0.3	-91.74612125444584
1709	-31637.74941159833	-31578.659351883285	-59.090059715045996	-31578.659351883285	1.1484248577534544	1.0	0.3	-58.289631430476696
1710	-35996.92824271734	-35973.718961456085	-23.209281261250236	-35973.718961456085	0.5591702528324787	1.0	0.3	-22.40885297668094
1711	-37225.69609174931	-37195.531987373455	-30.164104375854933	-37195.531987373455	2.160136771922758	1.0	0.3	-29.363676091285637
1712	-35802.87957862246	-35756.32805161791	-46.55152700454893	-35756.32805161791	3.2048625250604905	1.0	0.3	-45.75109871997963
1713	-33923.069889716324	-33877.94092639919	-45.12896331713075	-33877.94092639919	2.1963633162881386	1.0	0.3	-44.32853503256145
1714	-39018.030468115336	-38976.9299930634	-41.100475051938126	-38976.9299930634	2.7726889202821425	1.0	0.3	-40.300046767368826
1715	-35210.24333575983	-35174.86381516147	-35.3795205983536	-35174.86381516147	1.422501071081554	1.0	0.3	-34.5790923137843
1716	-37350.663002074085	-37327.03639522641	-23.626606847676907	-37327.03639522641	1.0145155363076708	1.0	0.3	-22.82617856310761
1717	-33500.95577671169	-33442.019696051095	-58.93608066059796	-33442.019696051095	1.8590524963452468	1.0	0.3	-58.13565237602866
1718	-33588.53129571334	-33532.00449522979	-56.52680048354951	-33532.00449522979	1.613050839987477	1.0	0.3	-55.72637219898021
1719	-34075.770025860904	-34035.021335976504	-40.748689884398715	-34035.021335976504	1.0647704735858774	1.0	0.3	-39.948261599829415
1720	-35635.63318023015	-35580.552564917765	-55.0806153123879	-35580.552564917765	1.6018776358754558	1.0	0.3	-54.2801870278186
1721	-35271.31833566721	-35230.20816053721	-41.11017512999868	-35230.20816053721	0.9979051882478486	1.0	0.3	-40.30974684542938
1722	-33315.00244698733	-33267.55530245787	-47.447144529462875	-33267.55530245787	2.115469726197643	1.0	0.3	-46.646716244893575
1723	-35221.87058819865	-35159.59541861184	-62.27516958681562	-35159.59541861184	3.052696064592591	1.0	0.3	-61.47474130224632
1724	-36910.40206671056	-36857.21834691352	-53.183719797034854	-36857.21834691352	3.7298322239669464	1.0	0.3	-52.383291512465554
1725	-35154.57747079115	-35114.391285219426	-40.186185571721936	-35114.391285219426	2.158465408465619	1.0	0.3	-39.385757287152636
1726	-42847.76515943106	-42789.47928808669	-58.28587134437242	-42789.47928808669	1.2906127743270146	1.0	0.3	-57.48544305980312
1727	-37332.05919606453	-37312.96417909274	-19.095016971787853	-37312.96417909274	0.6864801814189738	1.0	0.3	-18.294588687218557
1728	-37170.647881499564	-37129.29325290732	-41.354628592238846	-37129.29325290732	1.5814469882580169	1.0	0.3	-40.55420030766955
1729	-37309.88707781493	-37252.94365886925	-56.943418945678694	-37252.94365886925	2.1899239630044915	1.0	0.3	-56.142990661109394
1730	-38777.105051058854	-38744.49221676517	-32.612834293689076	-38744.49221676517	2.025365951892875	1.0	0.3	-31.812406009119776
1731	-35669.71105763342	-35608.24107785742	-61.46997977600569	-35608.24107785742	2.7537509020137523	1.0	0.3	-60.66955149143639
1732	-38757.61203933825	-38724.17702437478	-33.43501496347169	-38724.17702437478	0.8552037333763132	1.0	0.3	-32.63458667890239
1733	-36794.11852241329	-36751.181418539774	-42.93710387351621	-36751.181418539774	1.9205602296317417	1.0	0.3	-42.13667558894691
1734	-33468.885793923415	-33398.98198476477	-69.90380915864579	-33398.98198476477	2.0148676177797364	1.0	0.3	-69.10338087407649
1735	-36817.57943416068	-36782.08985582541	-35.489578335270096	-36782.08985582541	0.9618390628820696	1.0	0.3	-34.689150050700796
1736	-37117.26313274017	-37067.63936361419	-49.623769125980175	-37067.63936361419	2.4762922042891677	1.0	0.3	-48.823340841410875
1737	-38096.32382397643	-38028.16089287907	-68.16293109736851	-38028.16089287907	3.8291334580530965	1.0	0.3	-67.36250281279922
1738	-35785.97098050928	-35747.30572537649	-38.665255132785546	-35747.30572537649	1.3023610521700824	1.0	0.3	-37.864826848216246
1739	-35852.84065895991	-35807.917367170914	-44.92329178899891	-35807.917367170914	3.746466954900225	1.0	0.3	-44.12286350442961
1740	-40849.667774155045	-40839.853050052036	-9.814724103010777	-40839.853050052036	0.5774938879584849	1.0	0.3	-9.014295818441479
1741	-36366.517214090876	-36330.50715291976	-36.01006117111519	-36330.50715291976	2.67164187858097	1.0	0.3	-35.20963288654589
1742	-37036.567319688875	-37002.14675840535	-34.42056128352122	-37002.14675840535	0.7100441667884122	1.0	0.3	-33.62013299895192
1743	-44487.578289550234	-44470.45537848888	-17.1229110613571	-44470.45537848888	1.6246060423052395	1.0	0.3	-16.322482776787805
1744	-36798.20367910782	-36717.11334548497	-81.09033362284883	-36717.11334548497	2.6478667802750286	1.0	0.3	-80.28990533827954
1745	-36514.11531679756	-36474.90341381726	-39.21190298029982	-36474.90341381726	1.0436578534383423	1.0	0.3	-38.41147469573052
1746	-37889.79002823712	-37845.08706683401	-44.70296140311014	-37845.08706683401	3.760391250093618	1.0	0.3	-43.90253311854084
1747	-38597.478766039545	-38567.80087577512	-29.677890264420554	-38567.80087577512	1.2818706703992988	1.0	0.3	-28.877461979851258
1748	-40265.70251867115	-40244.4225065916	-21.280012079541894	-40244.4225065916	0.6201836317453396	1.0	0.3	-20.479583794972598
1749	-39576.54925017678	-39540.838901308765	-35.710348868015785	-39540.838901308765	1.3120989675377719	1.0	0.3	-34.909920583446485
1750	-33190.28106546112	-33136.47696344174	-53.80410201938025	-33136.47696344174	2.323980786862165	1.0	0.3	-53.00367373481095
1751	-38361.99506133585	-38337.483634331336	-24.511427004517884	-38337.483634331336	2.095170219221749	1.0	0.3	-23.710998719948588
1752	-33976.233047971284	-33938.49389584536	-37.7391521259253	-33938.49389584536	0.753648880210403	1.0	0.3	-36.938723841356
1753	-36697.4309701166	-36655.96351502487	-41.46745509172617	-36655.96351502487	1.3095315623344104	1.0	0.3	-40.66702680715687
1754	-44132.05462345213	-44109.2454716896	-22.809151762527208	-44109.2454716896	1.0565397998052901	1.0	0.3	-22.00872347795791
1755	-35097.81066194227	-35066.78231825554	-31.028343686734665	-35066.78231825554	1.7656576132938793	1.0	0.3	-30.22791540216537
1756	-35907.239139836114	-35862.45799756762	-44.78114226850019	-35862.45799756762	1.6222982677000166	1.0	0.3	-43.98071398393089
1757	-38993.98625046598	-38962.28295370527	-31.703296760713027	-38962.28295370527	3.74588019748563	1.0	0.3	-30.90286847614373
1758	-37265.82882060398	-37219.231599401406	-46.59722120257371	-37219.231599401406	0.6784242976746424	1.0	0.3	-45.79679291800441
1759	-39809.56249267292	-39741.613781876746	-67.94871079617349	-39741.613781876746	2.999862140850651	1.0	0.3	-67.1482825116042
1760	-35488.72145434809	-35432.64500524534	-56.07644910274865	-35432.64500524534	3.620664355910428	1.0	0.3	-55.27602081817935
1761	-37866.919411600225	-37807.41645491257	-59.502956687651725	-37807.41645491257	1.2039247282707213	1.0	0.3	-58.702528403082425
1762	-32853.80343700785	-32787.571984684495	-66.2314523233596	-32787.571984684495	1.5576953630523545	1.0	0.3	-65.43102403879031
1763	-44227.277801262666	-44197.4368007279	-29.84100053476565	-44197.4368007279	1.3121787390585058	1.0	0.3	-29.040572250196355
1764	-31400.16093086423	-31328.772897249102	-71.38803361512609	-31328.772897249102	1.9413380648924015	1.0	0.3	-70.5876053305568
1765	-34912.331154643194	-34878.706183823066	-33.62497082013063	-34878.706183823066	2.370336532002761	1.0	0.3	-32.82454253556133
1766	-34589.277864180134	-34553.3318098197	-35.946054360438566	-34553.3318098197	0.8384986919434381	1.0	0.3	-35.14562607586927
1767	-38463.9977173937	-38430.238072944594	-33.7596444491041	-38430.238072944594	0.9897358739578922	1.0	0.3	-32.9592161645348
1768	-37441.24150800944	-37393.80387399975	-47.43763400969044	-37393.80387399975	3.2061460568304048	1.0	0.3	-46.63720572512114
1769	-34823.56512106999	-34756.77978946946	-66.78533160052608	-34756.77978946946	1.6012787517828972	1.0	0.3	-65.98490331595679
